ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
oriya-151_snake-1-1,oriya-151_snake-1,s.a.p.ɔ,825,false,expert,Dunn2012,,,
spanish-151_snake-1-1,spanish-151_snake-1,s.e.ɾ.p.j.e.n.t.e,825,false,expert,Dunn2012,,,
portuguesest-151_snake-2-1,portuguesest-151_snake-2,s.ɨ.ɾ.p.ẽ.t.ɨ,825,false,expert,Dunn2012,,,
armenianmod-152_snow-1-1,armenianmod-152_snow-1,ʣ.ɪ̯u.n,649,false,expert,Dunn2012,,,
czech-152_snow-1-1,czech-152_snow-1,s.n.iː.x,303,false,expert,Dunn2012,,,
catalan-152_snow-1-1,catalan-152_snow-1,n.e.w,303,false,expert,Dunn2012,,,
german-152_snow-1-1,german-152_snow-1,ʃ.n.eː,303,false,expert,Dunn2012,,,
italian-152_snow-1-1,italian-152_snow-1,n.e.v.e,303,false,expert,Dunn2012,,,
swedish-152_snow-1-1,swedish-152_snow-1,s.n.øː,303,false,expert,Dunn2012,,,
dutchlist-152_snow-1-1,dutchlist-152_snow-1,s.n.e.w,303,false,expert,Dunn2012,,,
english-152_snow-1-1,english-152_snow-1,s.n.əʊ,303,false,expert,Dunn2012,,,
french-152_snow-1-1,french-152_snow-1,n.ɛ.ʒ,303,false,expert,Dunn2012,,,
bretonst-152_snow-1-1,bretonst-152_snow-1,ɛ.r.x,1063,false,expert,Dunn2012,,,
greekmod-152_snow-1-1,greekmod-152_snow-1,ç.o̞.n.i,649,false,expert,Dunn2012,,,
polish-152_snow-1-1,polish-152_snow-1,ɕ.ɲ.ɛ.k,303,false,expert,Dunn2012,,,
portuguesest-152_snow-1-1,portuguesest-152_snow-1,n.ɛ.v.ɨ,303,false,expert,Dunn2012,,,
russian-152_snow-1-1,russian-152_snow-1,s.nʲ.e.g,303,false,expert,Dunn2012,,,
spanish-152_snow-1-1,spanish-152_snow-1,n.j.e.β.e,303,false,expert,Dunn2012,,,
danish-152_snow-1-1,danish-152_snow-1,s.n.e,303,false,expert,Dunn2012,,,
urdu-152_snow-1-1,urdu-152_snow-1,b.ə.ɾ.f,126,false,expert,Dunn2012,,,
bihari-152_snow-1-1,bihari-152_snow-1,b.ə.r.pʰ.-.kʰ.ə.s.ə.b,126,false,expert,Dunn2012,,,
oriya-152_snow-1-1,oriya-152_snow-1,b.ɔ.r.ɔ.pʰ.ɔ,126,false,expert,Dunn2012,,,
oriya-152_snow-2-1,oriya-152_snow-2,t.u.s.a.r.ɔ,3557,false,expert,Dunn2012,,,
marathi-152_snow-1-1,marathi-152_snow-1,b.ə.ɾ.f.ə,126,false,expert,Dunn2012,,,
urdu-153_some-1-1,urdu-153_some-1,k.ʊ.ʧʰ,2937,false,expert,Dunn2012,,,
german-153_some-1-1,german-153_some-1,ɛ.t.v.a.s,3481,false,expert,Dunn2012,,,
swedish-153_some-1-1,swedish-153_some-1,n.oː.g.r.a,304,false,expert,Dunn2012,,,
danish-153_some-1-1,danish-153_some-1,n.oə.n,304,false,expert,Dunn2012,,,
dutchlist-153_some-1-1,dutchlist-153_some-1,e.n.ə.χ,2946,false,expert,Dunn2012,,,
english-153_some-1-1,english-153_some-1,s.ʌ.m,2945,false,expert,Dunn2012,,,
french-153_some-1-1,french-153_some-1,k.ɛ.l.k,2937,false,expert,Dunn2012,,,
greekmod-153_some-1-1,greekmod-153_some-1,m.e̞.r.i.c.i,2938,false,expert,Dunn2012,,,
marathi-153_some-1-1,marathi-153_some-1,k.a.ɦ.iː,2937,false,expert,Dunn2012,,,
russian-153_some-1-1,russian-153_some-1,nʲ.e.m.n.o.g.o,127,false,expert,Dunn2012,,,
bihari-153_some-1-1,bihari-153_some-1,k.i.cʰ.u,2937,false,expert,Dunn2012,,,
bihari-153_some-2-1,bihari-153_some-2,k.ayo,2937,false,expert,Dunn2012,,,
oriya-153_some-1-1,oriya-153_some-1,k.i.cʰ.i,2937,false,expert,Dunn2012,,,
polish-153_some-1-1,polish-153_some-1,kʲ.i.l.k.a,2937,false,expert,Dunn2012,,,
dutchlist-153_some-2-1,dutchlist-153_some-2,s.ɔ.m.ə.ɣ.ə,2945,false,expert,Dunn2012,,,
armenianmod-153_some-1-1,armenianmod-153_some-1,v.o.ɾ.o.ʃ,3661,false,expert,Dunn2012,,,
urdu-154_spit-1-1,urdu-154_spit-1,t̪ʰ.u.k.n.ə,1792,false,expert,Dunn2012,,,
czech-154_spit-1-1,czech-154_spit-1,p.l.ɪ.v.a.t,305,false,expert,Dunn2012,,,
bretonst-154_spit-1-1,bretonst-154_spit-1,t.y.f.a.t,1064,false,expert,Dunn2012,,,
german-154_spit-1-1,german-154_spit-1,ʃ.p.eiə.n,305,false,expert,Dunn2012,,,
italian-154_spit-1-1,italian-154_spit-1,s.p.u.t.a.r.e,305,false,expert,Dunn2012,,,
swedish-154_spit-1-1,swedish-154_spit-1,s.p.ɔ.t.a,305,false,expert,Dunn2012,,,
french-154_spit-1-1,french-154_spit-1,k.ʀ.a.ʃ.e,1401,false,expert,Dunn2012,,,
greekmod-154_spit-1-1,greekmod-154_spit-1,f.t.i.n.o̞,305,false,expert,Dunn2012,,,
marathi-154_spit-1-1,marathi-154_spit-1,tʰ.u.n.k.ɳ.e,1792,false,expert,Dunn2012,,,
polish-154_spit-1-1,polish-154_spit-1,p.l.u.ʨ,305,false,expert,Dunn2012,,,
portuguesest-154_spit-1-1,portuguesest-154_spit-1,k.u.ʃ.p.i.ɾ,305,false,expert,Dunn2012,,,
russian-154_spit-1-1,russian-154_spit-1,p.lʲ.e.v.a.tʲ,305,false,expert,Dunn2012,,,
spanish-154_spit-1-1,spanish-154_spit-1,e.s.k.u.p.i.ɾ,305,false,expert,Dunn2012,,,
danish-154_spit-1-1,danish-154_spit-1,s.b̥.-.ø.d̥ʰ.ə,305,false,expert,Dunn2012,,,
dutchlist-154_spit-1-1,dutchlist-154_spit-1,s.p.y.w.ə.n,305,false,expert,Dunn2012,,,
english-154_spit-1-1,english-154_spit-1,s.p.ɪ.t,305,false,expert,Dunn2012,,,
bihari-154_spit-1-1,bihari-154_spit-1,tʰ.u.k.ə.b,1792,false,expert,Dunn2012,,,
bretonst-154_spit-2-1,bretonst-154_spit-2,s.k.ɔ.p.ã,305,false,expert,Dunn2012,,,
oriya-154_spit-1-1,oriya-154_spit-1,cʰ.e.p.ɔ.-.p.ɔ.k.ei.b.a,3559,false,expert,Dunn2012,,,
armenianmod-154_spit-1-1,armenianmod-154_spit-1,tʰ.ə.kʰ.ɛ.l,305,false,expert,Dunn2012,,,
catalan-154_spit-1-1,catalan-154_spit-1,ə.s.k.u.p.i,305,false,expert,Dunn2012,,,
urdu-155_split-1-1,urdu-155_split-1,d.o.-.ʈ.ʊ.k.ɽ.e.-.k.ə.ɾ.n.ə,2955,false,expert,Dunn2012,,,
german-155_split-1-1,german-155_split-1,ʃ.p.a.l.t.n̩,2956,false,expert,Dunn2012,,,
italian-155_split-1-1,italian-155_split-1,f.ɛ.n.d.e.r.e,935,false,expert,Dunn2012,,,
swedish-155_split-1-1,swedish-155_split-1,s.p.l.i.t.r.a,306,false,expert,Dunn2012,,,
bretonst-155_split-1-1,bretonst-155_split-1,f.ɔ.w.t.ĩ,1065,false,expert,Dunn2012,,,
danish-155_split-1-1,danish-155_split-1,g̥ʰ.l.ɒ.w,1328,false,expert,Dunn2012,,,
dutchlist-155_split-1-1,dutchlist-155_split-1,s.p.l.ɛi.t.ə.n,306,false,expert,Dunn2012,,,
english-155_split-1-1,english-155_split-1,s.p.l.ɪ.t,306,false,expert,Dunn2012,,,
french-155_split-1-1,french-155_split-1,f.ɑ̃.d.ʀ,935,false,expert,Dunn2012,,,
greekmod-155_split-1-1,greekmod-155_split-1,s.c.i.z.o̞,2954,false,expert,Dunn2012,,,
marathi-155_split-1-1,marathi-155_split-1,ʧ.i.ɾ.ɳ.e,2955,false,expert,Dunn2012,,,
russian-155_split-1-1,russian-155_split-1,r.a.s.k.a.l.ɨ.v.a.tʲ,2958,false,expert,Dunn2012,,,
bihari-155_split-1-1,bihari-155_split-1,c.i.r.ə.b,2955,false,expert,Dunn2012,,,
oriya-155_split-1-1,oriya-155_split-1,č.i.r.i.b.a,2955,false,expert,Dunn2012,,,
oriya-155_split-2-1,oriya-155_split-2,pʰ.a.ɭ.ɔ.-.k,2956,false,expert,Dunn2012,,,
oriya-155_split-3-1,oriya-155_split-3,bʱ.a.g.ɔ.-.k,3565,false,expert,Dunn2012,,,
italian-155_split-2-1,italian-155_split-2,s.p.a.kː.a.r.e,2962,false,expert,Dunn2012,,,
portuguesest-155_split-1-1,portuguesest-155_split-1,ʀ.ɐ.ʃ.a.ɾ,2961,false,expert,Dunn2012,,,
polish-155_split-1-1,polish-155_split-1,r.ɔ̃.b.a.ʨ,3579,false,expert,Dunn2012,,,
czech-155_split-1-1,czech-155_split-1,r.o.z.ɟ.ɛ.l.ɪ.t,1242,false,expert,Dunn2012,,,
spanish-155_split-1-1,spanish-155_split-1,p.a.ɾ.t.i.ɾ,3628,false,expert,Dunn2012,,,
catalan-155_split-1-1,catalan-155_split-1,ə.s.k.ə.ɾ.ð.a,3664,false,expert,Dunn2012,,,
armenianmod-155_split-1-1,armenianmod-155_split-1,b.ɑ.ʒ.ɑ.n.ɛ.l,3665,false,expert,Dunn2012,,,
urdu-156_squeeze-1-1,urdu-156_squeeze-1,d̪.ə.b.ɑ.n.ə,2965,false,expert,Dunn2012,,,
catalan-156_squeeze-1-1,catalan-156_squeeze-1,k.u.m.p.ɾ.i.m.i,307,false,expert,Dunn2012,,,
german-156_squeeze-1-1,german-156_squeeze-1,d.r.ʏ.k.n̩,1329,false,expert,Dunn2012,,,
italian-156_squeeze-1-1,italian-156_squeeze-1,p.r.ɛ.m.e.r.e,307,false,expert,Dunn2012,,,
swedish-156_squeeze-1-1,swedish-156_squeeze-1,k.r.ɑː.m.a,3482,false,expert,Dunn2012,,,
danish-156_squeeze-1-1,danish-156_squeeze-1,d̥ʰ.ʁ.œ.g̥ʰ.ə,1329,false,expert,Dunn2012,,,
dutchlist-156_squeeze-1-1,dutchlist-156_squeeze-1,p.ɛ.r.s.ə.n,307,false,expert,Dunn2012,,,
english-156_squeeze-1-1,english-156_squeeze-1,s.k.w.iː.z,3483,false,expert,Dunn2012,,,
french-156_squeeze-1-1,french-156_squeeze-1,s.ɛ.ʀ.e,1402,false,expert,Dunn2012,,,
greekmod-156_squeeze-1-1,greekmod-156_squeeze-1,z.u.p.o̞,3484,false,expert,Dunn2012,,,
marathi-156_squeeze-1-1,marathi-156_squeeze-1,p.i.ɭ.ɳ.e,1543,false,expert,Dunn2012,,,
portuguesest-156_squeeze-1-1,portuguesest-156_squeeze-1,ɐ.p.ɨ.ɾ.t.a.ɾ,936,false,expert,Dunn2012,,,
russian-156_squeeze-1-1,russian-156_squeeze-1,s.ʒ.ɨ.m.a.tʲ,1937,false,expert,Dunn2012,,,
spanish-156_squeeze-1-1,spanish-156_squeeze-1,a.p.ɾ.e.t.a.ɾ,936,false,expert,Dunn2012,,,
bihari-156_squeeze-1-1,bihari-156_squeeze-1,r.a.s.-.g.a.r.ə.b,3520,false,expert,Dunn2012,,,
oriya-156_squeeze-1-1,oriya-156_squeeze-1,n.i.g.a.ɖ.i.b.a,3568,false,expert,Dunn2012,,,
polish-156_squeeze-1-1,polish-156_squeeze-1,ɕ.ʨ.i.s.k.a.ʨ,3584,false,expert,Dunn2012,,,
czech-156_squeeze-1-1,czech-156_squeeze-1,m.a.ʧ.k.a.t,3614,false,expert,Dunn2012,,,
catalan-156_squeeze-2-1,catalan-156_squeeze-2,ə.s.t.ɾ.ɛ.ɲ.ə,2970,false,expert,Dunn2012,,,
catalan-156_squeeze-3-1,catalan-156_squeeze-3,p.i.d.ʒ.a,3632,false,expert,Dunn2012,,,
armenianmod-156_squeeze-1-1,armenianmod-156_squeeze-1,s.ɛ.χ.m.ɛ.l,3666,false,expert,Dunn2012,,,
urdu-157_stab-1-1,urdu-157_stab-1,ɡʰ.o.p.n.ə,829,false,expert,Dunn2012,,,
armenianmod-157_stab-1-1,armenianmod-157_stab-1,χ.o.ʦʰ.ɛ.l,650,false,expert,Dunn2012,,,
german-157_stab-1-1,german-157_stab-1,ɛɐ̯.ʃ.t.ɛ.ç.n̩,308,false,expert,Dunn2012,,,
italian-157_stab-1-1,italian-157_stab-1,p.u.ɲː.a.l.a.r.e,3485,false,expert,Dunn2012,,,
danish-157_stab-1-1,danish-157_stab-1,s.d̥ʰ.e.g̥ʰ.ə,308,false,expert,Dunn2012,,,
dutchlist-157_stab-1-1,dutchlist-157_stab-1,s.t.e.k.ə.n,308,false,expert,Dunn2012,,,
english-157_stab-1-1,english-157_stab-1,s.t.æ.b,3486,false,expert,Dunn2012,,,
french-157_stab-1-1,french-157_stab-1,p.w.a.ɲ.a.ʀ.d.e,937,false,expert,Dunn2012,,,
marathi-157_stab-1-1,marathi-157_stab-1,bʰ.o.s.ə.k.ɳ.e,3487,false,expert,Dunn2012,,,
portuguesest-157_stab-1-1,portuguesest-157_stab-1,ɐ.p.u.ɲ.ɐ.l.a.ɾ,937,false,expert,Dunn2012,,,
russian-157_stab-1-1,russian-157_stab-1,z.a.k.a.l.ɨ.v.a.tʲ,3488,false,expert,Dunn2012,,,
spanish-157_stab-1-1,spanish-157_stab-1,a.p.u.ɲ.a.l.a.ɾ,937,false,expert,Dunn2012,,,
bihari-157_stab-1-1,bihari-157_stab-1,s.ə.ʈ.ə.b,3523,false,expert,Dunn2012,,,
polish-157_stab-1-1,polish-157_stab-1,p.x.n.ɔ̃.ʨ.-.n.u.ʃ.ɛ.m,3586,false,expert,Dunn2012,,,
italian-157_stab-2-1,italian-157_stab-2,a.kː.o.l.t.e.lː.a.r.e,3590,false,expert,Dunn2012,,,
greekmod-157_stab-1-1,greekmod-157_stab-1,m.a.ç.e̞.r.o̞.n.o,3601,false,expert,Dunn2012,,,
czech-157_stab-1-1,czech-157_stab-1,p.iː.x.n.oʊ̯.t,2974,false,expert,Dunn2012,,,
swedish-157_stab-1-1,swedish-157_stab-1,s.t.i.k.a,308,false,expert,Dunn2012,,,
portuguesest-157_stab-2-1,portuguesest-157_stab-2,e.ʃ.f.ɐ.k.ia.ɾ,3669,false,expert,Dunn2012,,,
catalan-157_stab-1-1,catalan-157_stab-1,ə.p.u.n.ɲ.ə.l.a,937,false,expert,Dunn2012,,,
catalan-158_stand-1-1,catalan-158_stand-1,ə.ʃ.ə.k.a,3432,false,expert,Dunn2012,,,
urdu-158_stand-1-1,urdu-158_stand-1,kʰ.ə.ɽ.e.-.h.o.n.ə,3472,false,expert,Dunn2012,,,
czech-158_stand-1-1,czech-158_stand-1,s.t.aː.t,309,false,expert,Dunn2012,,,
german-158_stand-1-1,german-158_stand-1,ʃ.t.eːə.n,309,false,expert,Dunn2012,,,
italian-158_stand-1-1,italian-158_stand-1,s.t.a.r.e.-.i.m.-.p.j.ɛ.d.i,309,false,expert,Dunn2012,,,
swedish-158_stand-1-1,swedish-158_stand-1,s.t.oː,309,false,expert,Dunn2012,,,
danish-158_stand-1-1,danish-158_stand-1,s.d̥ʰ.ɔ,309,false,expert,Dunn2012,,,
dutchlist-158_stand-1-1,dutchlist-158_stand-1,s.t.a.n,309,false,expert,Dunn2012,,,
english-158_stand-1-1,english-158_stand-1,s.t.æ.n.d,309,false,expert,Dunn2012,,,
french-158_stand-1-1,french-158_stand-1,ɛ.t.ʀ,1403,false,expert,Dunn2012,,,
greekmod-158_stand-1-1,greekmod-158_stand-1,s.t.e̞.k.o̞.m.e̞,309,false,expert,Dunn2012,,,
marathi-158_stand-1-1,marathi-158_stand-1,u.bʰ.ə.-.ɾ.a.ɦ.n.e,309,false,expert,Dunn2012,,,
portuguesest-158_stand-1-1,portuguesest-158_stand-1,ɨ.ʃ.t.a.ɾ.-.ɐ̃.j.-.p.ɛ,2035,false,expert,Dunn2012,,,
russian-158_stand-1-1,russian-158_stand-1,s.t.o.j.a.tʲ,309,false,expert,Dunn2012,,,
spanish-158_stand-1-1,spanish-158_stand-1,e.s.t.a.ɾ.-.d.e.-.p.j.e,2035,false,expert,Dunn2012,,,
bihari-158_stand-1-1,bihari-158_stand-1,ʈʰ.a.r.h.-.h.aeə.b,3527,false,expert,Dunn2012,,,
oriya-158_stand-1-1,oriya-158_stand-1,ʈʰ.ia,309,false,expert,Dunn2012,,,
oriya-158_stand-2-1,oriya-158_stand-2,u.bʱ.a,3577,false,expert,Dunn2012,,,
armenianmod-158_stand-1-1,armenianmod-158_stand-1,k.ɑ.n.g.n.ɛ.l,3368,false,expert,Dunn2012,,,
portuguesest-158_stand-2-1,portuguesest-158_stand-2,p.o.ɾ.s.e.-.d.ɨ.-.p.ɛ,3671,false,expert,Dunn2012,,,
armenianmod-159_star-1-1,armenianmod-159_star-1,ɑ.s.t.ə.ʁ,131,false,expert,Dunn2012,,,
urdu-159_star-1-1,urdu-159_star-1,t̪.ɑ.ɾ.ə,131,false,expert,Dunn2012,,,
bretonst-159_star-1-1,bretonst-159_star-1,s.t.eː.r.ɛ.t,131,false,expert,Dunn2012,,,
catalan-159_star-1-1,catalan-159_star-1,ə.s.t.ɛ.l,131,false,expert,Dunn2012,,,
czech-159_star-1-1,czech-159_star-1,ɦ.v.j.ɛ.z.d.a,1177,false,expert,Dunn2012,,,
german-159_star-1-1,german-159_star-1,ʃ.t.ɛ.r.n,131,false,expert,Dunn2012,,,
italian-159_star-1-1,italian-159_star-1,s.t.e.lː.a,131,false,expert,Dunn2012,,,
swedish-159_star-1-1,swedish-159_star-1,ɧ.ɛː.r.n.a,131,false,expert,Dunn2012,,,
danish-159_star-1-1,danish-159_star-1,s.d̥ʰ.j.æɐ̯.n.ə,131,false,expert,Dunn2012,,,
dutchlist-159_star-1-1,dutchlist-159_star-1,s.t.ɛ.r,131,false,expert,Dunn2012,,,
english-159_star-1-1,english-159_star-1,s.t.ɑː,131,false,expert,Dunn2012,,,
french-159_star-1-1,french-159_star-1,e.t.w.a.l,131,false,expert,Dunn2012,,,
greekmod-159_star-1-1,greekmod-159_star-1,a.s.t.r.o̞,131,false,expert,Dunn2012,,,
marathi-159_star-1-1,marathi-159_star-1,t.a.ɾ.a,131,false,expert,Dunn2012,,,
polish-159_star-1-1,polish-159_star-1,ɡ.vʲ.a.z.d.a,1177,false,expert,Dunn2012,,,
portuguesest-159_star-1-1,portuguesest-159_star-1,ɨ.ʃ.t.ɾ.e.l.ɐ,131,false,expert,Dunn2012,,,
russian-159_star-1-1,russian-159_star-1,z.vʲ.e.z.d.a,1177,false,expert,Dunn2012,,,
spanish-159_star-1-1,spanish-159_star-1,e.s.t.ɾ.e.ʎ.a,131,false,expert,Dunn2012,,,
bihari-159_star-1-1,bihari-159_star-1,ʈ.a.r.a,131,false,expert,Dunn2012,,,
oriya-159_star-1-1,oriya-159_star-1,t.a.r.a,131,false,expert,Dunn2012,,,
marathi-159_star-2-1,marathi-159_star-2,t.s.ã.n.d.ə.n.iː,3670,false,expert,Dunn2012,,,
urdu-160_stick-1-1,urdu-160_stick-1,ɖ.ə.n.ɖ.ɑ,1680,false,expert,Dunn2012,,,
bretonst-160_stick-1-1,bretonst-160_stick-1,b.aː.s,1404,false,expert,Dunn2012,,,
german-160_stick-1-1,german-160_stick-1,ʃ.t.ɔ.k,310,false,expert,Dunn2012,,,
italian-160_stick-1-1,italian-160_stick-1,b.a.s.t.o.n.e,1404,false,expert,Dunn2012,,,
swedish-160_stick-1-1,swedish-160_stick-1,k.v.i.s.t,3491,false,expert,Dunn2012,,,
danish-160_stick-1-1,danish-160_stick-1,s.d̥ʰ.ʌ.g̥ʰ,310,false,expert,Dunn2012,,,
dutchlist-160_stick-1-1,dutchlist-160_stick-1,s.t.ɔ.k,310,false,expert,Dunn2012,,,
english-160_stick-1-1,english-160_stick-1,s.t.ɪ.k,310,false,expert,Dunn2012,,,
french-160_stick-1-1,french-160_stick-1,b.ɑ.t.ɔ̃,1404,false,expert,Dunn2012,,,
russian-160_stick-1-1,russian-160_stick-1,p.a.l.k.a,1213,false,expert,Dunn2012,,,
spanish-160_stick-1-1,spanish-160_stick-1,p.a.l.o,2036,false,expert,Dunn2012,,,
bihari-160_stick-1-1,bihari-160_stick-1,cʰ.ə̃.r.i,2977,false,expert,Dunn2012,,,
czech-160_stick-1-1,czech-160_stick-1,ɦ.uː.l,1291,false,expert,Dunn2012,,,
oriya-160_stick-1-1,oriya-160_stick-1,l.a.ʈʰ.i,737,false,expert,Dunn2012,,,
polish-160_stick-1-1,polish-160_stick-1,l.a.s.k.a,3596,false,expert,Dunn2012,,,
greekmod-160_stick-1-1,greekmod-160_stick-1,r.a.v.ð.i,3602,false,expert,Dunn2012,,,
armenianmod-160_stick-1-1,armenianmod-160_stick-1,pʰ.ɑɪ̯.t,3340,false,expert,Dunn2012,,,
marathi-160_stick-1-1,marathi-160_stick-1,k.a.ʈʰ.iː,2977,false,expert,Dunn2012,,,
portuguesest-160_stick-1-1,portuguesest-160_stick-1,b.ɐ.ʃ.t.ɐ̃uː,1404,false,expert,Dunn2012,,,
catalan-160_stick-1-1,catalan-160_stick-1,g.ə.r.ɔ.t,3689,false,expert,Dunn2012,,,
armenianmod-161_stone-1-1,armenianmod-161_stone-1,kʰ.ɑ.ɾ,651,false,expert,Dunn2012,,,
catalan-161_stone-1-1,catalan-161_stone-1,p.e.ð.ɾ.ə,938,false,expert,Dunn2012,,,
czech-161_stone-1-1,czech-161_stone-1,k.aː.m.ɛ.n,1179,false,expert,Dunn2012,,,
bretonst-161_stone-1-1,bretonst-161_stone-1,m.ẽ.n,1067,false,expert,Dunn2012,,,
german-161_stone-1-1,german-161_stone-1,ʃ.t.ai.n,311,false,expert,Dunn2012,,,
italian-161_stone-1-1,italian-161_stone-1,p.j.ɛ.t.r.a,938,false,expert,Dunn2012,,,
swedish-161_stone-1-1,swedish-161_stone-1,s.t.eː.n,311,false,expert,Dunn2012,,,
greekmod-161_stone-1-1,greekmod-161_stone-1,p.e̞.t.r.a,1546,false,expert,Dunn2012,,,
polish-161_stone-1-1,polish-161_stone-1,k.a.mʲ.ɛ.ɲ,1179,false,expert,Dunn2012,,,
portuguesest-161_stone-1-1,portuguesest-161_stone-1,p.ɛ.d.ɾ.ɐ,938,false,expert,Dunn2012,,,
russian-161_stone-1-1,russian-161_stone-1,k.a.mʲ.e.nʲ,1179,false,expert,Dunn2012,,,
spanish-161_stone-1-1,spanish-161_stone-1,p.j.e.ð.ɾ.a,938,false,expert,Dunn2012,,,
english-161_stone-1-1,english-161_stone-1,s.t.əʊ.n,311,false,expert,Dunn2012,,,
danish-161_stone-1-1,danish-161_stone-1,s.d̥ʰ.e.n,311,false,expert,Dunn2012,,,
dutchlist-161_stone-1-1,dutchlist-161_stone-1,s.t.e.n,311,false,expert,Dunn2012,,,
french-161_stone-1-1,french-161_stone-1,p.j.ɛ.ʀ,938,false,expert,Dunn2012,,,
urdu-161_stone-1-1,urdu-161_stone-1,p.ə.t̪ʰː.ə.ɾ,831,false,expert,Dunn2012,,,
bihari-161_stone-1-1,bihari-161_stone-1,p.a.tʰ.ə.r,831,false,expert,Dunn2012,,,
catalan-161_stone-2-1,catalan-161_stone-2,ɾ.ɔ.k,3534,false,expert,Dunn2012,,,
oriya-161_stone-1-1,oriya-161_stone-1,p.ɔ.tʰ.ɔ.r.ɔo,831,false,expert,Dunn2012,,,
oriya-161_stone-2-1,oriya-161_stone-2,g.o.ɽ.i,488,false,expert,Dunn2012,,,
marathi-161_stone-1-1,marathi-161_stone-1,d.ə.g.ə.ɖ,1819,false,expert,Dunn2012,,,
armenianmod-162_straight-1-1,armenianmod-162_straight-1,u.ʁ.i.ʁ,3489,false,expert,Dunn2012,,,
bretonst-162_straight-1-1,bretonst-162_straight-1,ɛ̃.w.n,1068,false,expert,Dunn2012,,,
catalan-162_straight-1-1,catalan-162_straight-1,r.ɛ.k.t.ə,312,false,expert,Dunn2012,,,
czech-162_straight-1-1,czech-162_straight-1,p.r̝.iː.m.iː,1292,false,expert,Dunn2012,,,
german-162_straight-1-1,german-162_straight-1,g.ə.r.aː.d.ə,1445,false,expert,Dunn2012,,,
italian-162_straight-1-1,italian-162_straight-1,d.i.r.i.tː.o,312,false,expert,Dunn2012,,,
swedish-162_straight-1-1,swedish-162_straight-1,r.ɑː.k,312,false,expert,Dunn2012,,,
danish-162_straight-1-1,danish-162_straight-1,l.iːə,3493,false,expert,Dunn2012,,,
dutchlist-162_straight-1-1,dutchlist-162_straight-1,r.ɛ.χ.t,312,false,expert,Dunn2012,,,
english-162_straight-1-1,english-162_straight-1,s.t.r.eɪ.t,3494,false,expert,Dunn2012,,,
french-162_straight-1-1,french-162_straight-1,d.ʀ.w.ɑ,312,false,expert,Dunn2012,,,
greekmod-162_straight-1-1,greekmod-162_straight-1,i.s.ç.o̞.s,1547,false,expert,Dunn2012,,,
marathi-162_straight-1-1,marathi-162_straight-1,s.ə.ɾ.ə.ɭ,3495,false,expert,Dunn2012,,,
polish-162_straight-1-1,polish-162_straight-1,p.r.ɔ.s.t.ɨ,1245,false,expert,Dunn2012,,,
portuguesest-162_straight-1-1,portuguesest-162_straight-1,d.i.ɾ.ɐ.j.t.u,312,false,expert,Dunn2012,,,
russian-162_straight-1-1,russian-162_straight-1,p.rʲ.a.m.o.j,1292,false,expert,Dunn2012,,,
urdu-162_straight-1-1,urdu-162_straight-1,s.i.d̪ʰ.ə,1617,false,expert,Dunn2012,,,
bihari-162_straight-1-1,bihari-162_straight-1,s.o.j.h,832,false,expert,Dunn2012,,,
oriya-162_straight-1-1,oriya-162_straight-1,s.i.dʱ.a,1617,false,expert,Dunn2012,,,
spanish-162_straight-1-1,spanish-162_straight-1,r.e.k.t.o,312,false,expert,Dunn2012,,,
swedish-162_straight-2-1,swedish-162_straight-2,r.ɛː.t,312,false,expert,Dunn2012,,,
catalan-162_straight-2-1,catalan-162_straight-2,d.ɾ.ɛ.t,312,false,expert,Dunn2012,,,
urdu-163_suck-1-1,urdu-163_suck-1,ʧ.u.s.n.ə,833,false,expert,Dunn2012,,,
armenianmod-163_suck-1-1,armenianmod-163_suck-1,ʦ.ə.ʦ.ɛ.l,652,false,expert,Dunn2012,,,
bretonst-163_suck-1-1,bretonst-163_suck-1,s.ỹː.ñ,313,false,expert,Dunn2012,,,
czech-163_suck-1-1,czech-163_suck-1,s.aː.t,313,false,expert,Dunn2012,,,
catalan-163_suck-1-1,catalan-163_suck-1,ʃ.u.k.ɫ.a,2990,false,expert,Dunn2012,,,
german-163_suck-1-1,german-163_suck-1,z.au.g.n̩,313,false,expert,Dunn2012,,,
italian-163_suck-1-1,italian-163_suck-1,s.u.kː.j.a.r.e,313,false,expert,Dunn2012,,,
swedish-163_suck-1-1,swedish-163_suck-1,s.ʉː.g.a,313,false,expert,Dunn2012,,,
danish-163_suck-1-1,danish-163_suck-1,s.uːə,313,false,expert,Dunn2012,,,
dutchlist-163_suck-1-1,dutchlist-163_suck-1,z.œy.ɣ.ə.n,313,false,expert,Dunn2012,,,
english-163_suck-1-1,english-163_suck-1,s.ʌ.k,313,false,expert,Dunn2012,,,
french-163_suck-1-1,french-163_suck-1,s.y.s.e,313,false,expert,Dunn2012,,,
marathi-163_suck-1-1,marathi-163_suck-1,t.s.o.kʰ.ɳ.e,833,false,expert,Dunn2012,,,
polish-163_suck-1-1,polish-163_suck-1,sː.a.ʨ,313,false,expert,Dunn2012,,,
portuguesest-163_suck-1-1,portuguesest-163_suck-1,ʃ.u.p.a.ɾ,2989,false,expert,Dunn2012,,,
russian-163_suck-1-1,russian-163_suck-1,s.o.s.a.tʲ,313,false,expert,Dunn2012,,,
