ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
spanish-146_sleep-1,,spanish,146_sleep,doɾ'miɾ,d.o.ɾ.m.i.ɾ,d o ɾ m i ɾ,,Dunn2012,,false,^ d . o . ɾ . m . i . ɾ $,default
bihari-146_sleep-1,,bihari,146_sleep,nind pərəb,n.i.n.d.-.p.ə.r.ə.b,n i n d + p ə r ə b,,Dunn2012,,false,^ n . i . n . d . - . p . ə . r . ə . b $,default
bihari-146_sleep-2,,bihari,146_sleep,suʈəb,s.u.ʈ.ə.b,s u ʈ ə b,,Dunn2012,,false,^ s . u . ʈ . ə . b $,default
oriya-146_sleep-1,,oriya,146_sleep,so-,s.o,s o,,Dunn2012,,false,^ s . o $,default
marathi-146_sleep-1,,marathi,146_sleep,'dzopɳe,d.z.o.p.ɳ.e,d z o p ɳ e,,Dunn2012,,false,^ d . z . o . p . ɳ . e $,default
catalan-146_sleep-1,,catalan,146_sleep,duɾ'mi,d.u.ɾ.m.i,d u ɾ m i,,Dunn2012,,false,^ d . u . ɾ . m . i $,default
urdu-147_small-1,,urdu,147_small,ˈʧʰo.ʈə,ʧʰ.o.ʈ.ə,tʃʰ o ʈ ə,,Dunn2012,,false,^ ʧʰ . o . ʈ . ə $,default
armenianmod-147_small-1,,armenianmod,147_small,pʰoˈkʰəɾ,pʰ.o.kʰ.ə.ɾ,pʰ o kʰ ə ɾ,,Dunn2012,,false,^ pʰ . o . kʰ . ə . ɾ $,default
czech-147_small-1,,czech,147_small,maliː,m.a.l.iː,m a l iː,,Dunn2012,,false,^ m . a . l . iː $,default
catalan-147_small-1,,catalan,147_small,pə'tit,p.ə.t.i.t,p ə t i t,,Dunn2012,,false,^ p . ə . t . i . t $,default
german-147_small-1,,german,147_small,kla‿in,k.l.ai.n,k l ai n,,Dunn2012,,false,^ k . l . ai . n $,default
italian-147_small-1,,italian,147_small,'pikkolo,p.i.kː.o.l.o,p i kː o l o,,Dunn2012,,false,^ p . i . kː . o . l . o $,default
swedish-147_small-1,,swedish,147_small,ˈliːtɛn,l.iː.t.ɛ.n,l iː t ɛ n,,Dunn2012,,false,^ l . iː . t . ɛ . n $,default
marathi-147_small-1,,marathi,147_small,lə'ɦan,l.ə.ɦ.a.n,l ə ɦ a n,,Dunn2012,,false,^ l . ə . ɦ . a . n $,default
bretonst-147_small-1,,bretonst,147_small,'bi:ãn,b.iːã.n,b iː ã n,,Dunn2012,,false,^ b . iːã . n $,default
danish-147_small-1,,danish,147_small,ˈlilə,l.i.l.ə,l i l ə,,Dunn2012,,false,^ l . i . l . ə $,default
dutchlist-147_small-1,,dutchlist,147_small,klɛin,k.l.ɛi.n,k l ɛi n,,Dunn2012,,false,^ k . l . ɛi . n $,default
english-147_small-1,,english,147_small,smɔ:l,s.m.ɔː.l,s m ɔː l,,Dunn2012,,false,^ s . m . ɔː . l $,default
french-147_small-1,,french,147_small,pəti,p.ə.t.i,p ə t i,,Dunn2012,,false,^ p . ə . t . i $,default
greekmod-147_small-1,,greekmod,147_small,miˈkro̞s,m.i.k.r.o̞.s,m i k r o̞ s,,Dunn2012,,false,^ m . i . k . r . o̞ . s $,default
polish-147_small-1,,polish,147_small,ˈmawɨ,m.a.w.ɨ,m a w ɨ,,Dunn2012,,false,^ m . a . w . ɨ $,default
portuguesest-147_small-1,,portuguesest,147_small,pɨˈkenu,p.ɨ.k.e.n.u,p ɨ k e n u,,Dunn2012,,false,^ p . ɨ . k . e . n . u $,default
russian-147_small-1,,russian,147_small,'malʲenʲkɨj,m.a.lʲ.e.nʲ.k.ɨ.j,m a lʲ e nʲ k ɨ j,,Dunn2012,,false,^ m . a . lʲ . e . nʲ . k . ɨ . j $,default
spanish-147_small-1,,spanish,147_small,pe'keɲo,p.e.k.e.ɲ.o,p e k e ɲ o,,Dunn2012,,false,^ p . e . k . e . ɲ . o $,default
bihari-147_small-1,,bihari,147_small,choʈ,cʰ.o.ʈ,cʰ o ʈ,,Dunn2012,,false,^ cʰ . o . ʈ $,default
oriya-147_small-1,,oriya,147_small,choṭɔ,cʰ.o.ʈ.ɔ,cʰ o ʈ ɔ,,Dunn2012,,false,^ cʰ . o . ʈ . ɔ $,default
marathi-147_small-2,,marathi,147_small,'tʃoʈa,ʧ.o.ʈ.a,tʃ o ʈ a,,Dunn2012,,false,^ ʧ . o . ʈ . a $,default
urdu-148_smell-1,,urdu,148_smell,sũɡʰnə,s.uː.ɡʰ.n.ə,s uː ɡʰ n ə,,Dunn2012,,false,^ s . uː . ɡʰ . n . ə $,default
armenianmod-148_smell-1,,armenianmod,148_smell,hot əzˈgɑl,h.o.t.-.ə.z.g.ɑ.l,h o t + ə z g ɑ l,,Dunn2012,,false,^ h . o . t . - . ə . z . g . ɑ . l $,default
czech-148_smell-1,,czech,148_smell,tʃɪxat,ʧ.ɪ.x.a.t,tʃ ɪ x a t,,Dunn2012,,false,^ ʧ . ɪ . x . a . t $,default
catalan-148_smell-1,,catalan,148_smell,ulu'ra,u.l.u.r.a,u l u r a,,Dunn2012,,false,^ u . l . u . r . a $,default
german-148_smell-1,,german,148_smell,'ri:çn̩,r.iː.ç.n̩,r iː ç n̩,,Dunn2012,,false,^ r . iː . ç . n̩ $,default
italian-148_smell-1,,italian,148_smell,sen'tire,s.e.n.t.i.r.e,s e n t i r e,,Dunn2012,,false,^ s . e . n . t . i . r . e $,default
swedish-148_smell-1,,swedish,148_smell,'lɵkta,l.ɵ.k.t.a,l θ k t a,,Dunn2012,,false,^ l . ɵ . k . t . a $,default
danish-148_smell-1,,danish,148_smell,ˈlɔg̥d̥ʰə,l.ɔ.g̥.d̥ʰ.ə,l ɔ g̥ d̥ʰ/dʰ ə,,Dunn2012,,false,^ l . ɔ . g̥ . d̥ʰ . ə $,default
dutchlist-148_smell-1,,dutchlist,148_smell,'rœykə(n),r.œy.k.ə.n,r œy/œi k ə n,,Dunn2012,,false,^ r . œy . k . ə . n $,default
english-148_smell-1,,english,148_smell,smɛl,s.m.ɛ.l,s m ɛ l,,Dunn2012,,false,^ s . m . ɛ . l $,default
french-148_smell-1,,french,148_smell,sɑ̃tiʀ,s.ɑ̃.t.i.ʀ,s ɑ̃ t i ʀ,,Dunn2012,,false,^ s . ɑ̃ . t . i . ʀ $,default
greekmod-148_smell-1,,greekmod,148_smell,miˈrizo̞ˌme̞,m.i.r.i.z.o̞.m.e̞,m i r i z o̞ m e̞,,Dunn2012,,false,^ m . i . r . i . z . o̞ . m . e̞ $,default
polish-148_smell-1,,polish,148_smell,ʧuʨ,ʧ.u.ʨ,tʃ u tɕ,,Dunn2012,,false,^ ʧ . u . ʨ $,default
portuguesest-148_smell-1,,portuguesest,148_smell,ʃejˈɾaɾ,ʃ.e.j.ɾ.a.ɾ,ʃ e j ɾ a ɾ,,Dunn2012,,false,^ ʃ . e . j . ɾ . a . ɾ $,default
russian-148_smell-1,,russian,148_smell,'tʃuvstvovatʲ,ʧ.u.v.s.t.v.o.v.a.tʲ,tʃ u v s t v o v a tʲ,,Dunn2012,,false,^ ʧ . u . v . s . t . v . o . v . a . tʲ $,default
spanish-148_smell-1,,spanish,148_smell,o'leɾ,o.l.e.ɾ,o l e ɾ,,Dunn2012,,false,^ o . l . e . ɾ $,default
bretonst-148_smell-1,,bretonst,148_smell,'klɛ:vɛt,k.l.ɛː.v.ɛ.t,k l ɛː v ɛ t,,Dunn2012,,false,^ k . l . ɛː . v . ɛ . t $,default
bihari-148_smell-1,,bihari,148_smell,gəndh aeəb,g.ə.n.dʱ.-.aeə.b,g ə n dʱ + a eə b,,Dunn2012,,false,^ g . ə . n . dʱ . - . aeə . b $,default
bihari-148_smell-2,,bihari,148_smell,suŋhəb,s.u.ŋ.h.ə.b,s u ŋ h ə b,,Dunn2012,,false,^ s . u . ŋ . h . ə . b $,default
oriya-148_smell-1,,oriya,148_smell,gɔndha-,g.ɔ.n.dʱ.a,g ɔ n dʱ a,,Dunn2012,,false,^ g . ɔ . n . dʱ . a $,default
oriya-148_smell-2,,oriya,148_smell,suŋghiba,s.u.ŋ.gʱ.i.b.a,s u ŋ gʱ i b a,,Dunn2012,,false,^ s . u . ŋ . gʱ . i . b . a $,default
italian-148_smell-2,,italian,148_smell,odo'rare,o.d.o.r.a.r.e,o d o r a r e,,Dunn2012,,false,^ o . d . o . r . a . r . e $,default
marathi-148_smell-1,,marathi,148_smell,was 'gʰeɳe,w.a.s.-.gʰ.e.ɳ.e,w a s + gʰ e ɳ e,,Dunn2012,,false,^ w . a . s . - . gʰ . e . ɳ . e $,default
armenianmod-149_smoke-1,,armenianmod,149_smoke,ʦuχ,ʦ.u.χ,ts u χ,,Dunn2012,,false,^ ʦ . u . χ $,default
catalan-149_smoke-1,,catalan,149_smoke,fum,f.u.m,f u m,,Dunn2012,,false,^ f . u . m $,default
german-149_smoke-1,,german,149_smoke,ra‿ux,r.au.x,r au x,,Dunn2012,,false,^ r . au . x $,default
italian-149_smoke-1,,italian,149_smoke,'fumo,f.u.m.o,f u m o,,Dunn2012,,false,^ f . u . m . o $,default
swedish-149_smoke-1,,swedish,149_smoke,rø:k,r.øː.k,r øː k,,Dunn2012,,false,^ r . øː . k $,default
bretonst-149_smoke-1,,bretonst,149_smoke,'mo:gɛt,m.oː.g.ɛ.t,m oː g ɛ t,,Dunn2012,,false,^ m . oː . g . ɛ . t $,default
danish-149_smoke-1,,danish,149_smoke,ʁʌj,ʁ.ʌ.j,ʁ ʌ j,,Dunn2012,,false,^ ʁ . ʌ . j $,default
dutchlist-149_smoke-1,,dutchlist,149_smoke,rok,r.o.k,r o k,,Dunn2012,,false,^ r . o . k $,default
english-149_smoke-1,,english,149_smoke,sməʊk,s.m.əʊ.k,s m əʊ k,,Dunn2012,,false,^ s . m . əʊ . k $,default
french-149_smoke-1,,french,149_smoke,fyme,f.y.m.e,f y m e,,Dunn2012,,false,^ f . y . m . e $,default
greekmod-149_smoke-1,,greekmod,149_smoke,kaˈpno̞s,k.a.p.n.o̞.s,k a p n o̞ s,,Dunn2012,,false,^ k . a . p . n . o̞ . s $,default
marathi-149_smoke-1,,marathi,149_smoke,dʰu:ɾ,dʰ.uː.ɾ,dʰ uː ɾ,,Dunn2012,,false,^ dʰ . uː . ɾ $,default
polish-149_smoke-1,,polish,149_smoke,dɨm,d.ɨ.m,d ɨ m,,Dunn2012,,false,^ d . ɨ . m $,default
portuguesest-149_smoke-1,,portuguesest,149_smoke,'fumu,f.u.m.u,f u m u,,Dunn2012,,false,^ f . u . m . u $,default
russian-149_smoke-1,,russian,149_smoke,dɨm,d.ɨ.m,d ɨ m,,Dunn2012,,false,^ d . ɨ . m $,default
spanish-149_smoke-1,,spanish,149_smoke,'umo,u.m.o,u m o,,Dunn2012,,false,^ u . m . o $,default
urdu-149_smoke-1,,urdu,149_smoke,d̪ʰʊwɑ̃,d̪ʰ.ʊ.w.ɑ̃,d̪ʰ ʊ w ɑ̃,,Dunn2012,,false,^ d̪ʰ . ʊ . w . ɑ̃ $,default
bihari-149_smoke-1,,bihari,149_smoke,dhũa,dʱ.ũa,dʱ ũa,,Dunn2012,,false,^ dʱ . ũa $,default
oriya-149_smoke-1,,oriya,149_smoke,dhũã,dʱ.ũã,dʱ ũã,,Dunn2012,,false,^ dʱ . ũã $,default
czech-149_smoke-1,,czech,149_smoke,diːm,d.iː.m,d iː m,,Dunn2012,,false,^ d . iː . m $,default
armenianmod-150_smooth-1,,armenianmod,150_smooth,hɑɾtʰ,h.ɑ.ɾ.tʰ,h ɑ ɾ tʰ,,Dunn2012,,false,^ h . ɑ . ɾ . tʰ $,default
czech-150_smooth-1,,czech,150_smooth,ɦlatkiː,ɦ.l.a.t.k.iː,ɦ l a t k iː,,Dunn2012,,false,^ ɦ . l . a . t . k . iː $,default
catalan-150_smooth-1,,catalan,150_smooth,ʎis,ʎ.i.s,ʎ i s,,Dunn2012,,false,^ ʎ . i . s $,default
german-150_smooth-1,,german,150_smooth,glat,g.l.a.t,g l a t,,Dunn2012,,false,^ g . l . a . t $,default
italian-150_smooth-1,,italian,150_smooth,'pjano,p.j.a.n.o,p j a n o,,Dunn2012,,false,^ p . j . a . n . o $,default
swedish-150_smooth-1,,swedish,150_smooth,slɛːt,s.l.ɛː.t,s l ɛː t,,Dunn2012,,false,^ s . l . ɛː . t $,default
bretonst-150_smooth-1,,bretonst,150_smooth,lẽwn,l.ẽ.w.n,l ẽ w n,,Dunn2012,,false,^ l . ẽ . w . n $,default
danish-150_smooth-1,,danish,150_smooth,g̥lad̥ʰ,g̥.l.a.d̥ʰ,g̥ l a d̥ʰ/dʰ,,Dunn2012,,false,^ g̥ . l . a . d̥ʰ $,default
dutchlist-150_smooth-1,,dutchlist,150_smooth,"ɣə'lɛik, ɣlɑt",ɣ.ə.l.ɛi.k,ɣ ə l ɛi k,,Dunn2012,,false,^ ɣ . ə . l . ɛi . k $,default
english-150_smooth-1,,english,150_smooth,smu:ð,s.m.uː.ð,s m uː ð,,Dunn2012,,false,^ s . m . uː . ð $,default
french-150_smooth-1,,french,150_smooth,lis,l.i.s,l i s,,Dunn2012,,false,^ l . i . s $,default
greekmod-150_smooth-1,,greekmod,150_smooth,ˌo̞maˈlo̞s,o̞.m.a.l.o̞.s,o̞ m a l o̞ s,,Dunn2012,,false,^ o̞ . m . a . l . o̞ . s $,default
polish-150_smooth-1,,polish,150_smooth,ˈɡwatkɨ,ɡ.w.a.t.k.ɨ,ɡ w a t k ɨ,,Dunn2012,,false,^ ɡ . w . a . t . k . ɨ $,default
portuguesest-150_smooth-1,,portuguesest,150_smooth,'lizu,l.i.z.u,l i z u,,Dunn2012,,false,^ l . i . z . u $,default
russian-150_smooth-1,,russian,150_smooth,'gladkɨj,g.l.a.d.k.ɨ.j,g l a d k ɨ j,,Dunn2012,,false,^ g . l . a . d . k . ɨ . j $,default
spanish-150_smooth-1,,spanish,150_smooth,'liso,l.i.s.o,l i s o,,Dunn2012,,false,^ l . i . s . o $,default
bihari-150_smooth-1,,bihari,150_smooth,cikən,c.i.k.ə.n,c i k ə n,,Dunn2012,,false,^ c . i . k . ə . n $,default
urdu-150_smooth-1,,urdu,150_smooth,həmwɑɾ,h.ə.m.w.ɑ.ɾ,h ə m w ɑ ɾ,,Dunn2012,,false,^ h . ə . m . w . ɑ . ɾ $,default
oriya-150_smooth-1,,oriya,150_smooth,nɔrɔmɔ,n.ɔ.r.ɔ.m.ɔ,n ɔ r ɔ m ɔ,,Dunn2012,,false,^ n . ɔ . r . ɔ . m . ɔ $,default
oriya-150_smooth-2,,oriya,150_smooth,palis,p.a.l.i.s,p a l i s,,Dunn2012,,false,^ p . a . l . i . s $,default
bretonst-150_smooth-2,,bretonst,150_smooth,flu:r,f.l.uː.r,f l uː r,,Dunn2012,,false,^ f . l . uː . r $,default
italian-150_smooth-2,,italian,150_smooth,'liʃʃo,l.i.ʃː.o,l i ʃː o,,Dunn2012,,false,^ l . i . ʃː . o $,default
swedish-150_smooth-2,,swedish,150_smooth,glat,g.l.a.t,g l a t,,Dunn2012,,false,^ g . l . a . t $,default
marathi-150_smooth-1,,marathi,150_smooth,mə͜u:,m.ə͜uː,m əuː,,Dunn2012,,false,^ m . ə͜uː $,default
marathi-150_smooth-2,,marathi,150_smooth,tʃik'ɳa,ʧ.i.k.ɳ.a,tʃ i k ɳ a,,Dunn2012,,false,^ ʧ . i . k . ɳ . a $,default
urdu-151_snake-1,,urdu,151_snake,sɑ̃p,s.ɑ̃.p,s ɑ̃ p,,Dunn2012,,false,^ s . ɑ̃ . p $,default
armenianmod-151_snake-1,,armenianmod,151_snake,oʦʰ,o.ʦʰ,o tsʰ,,Dunn2012,,false,^ o . ʦʰ $,default
czech-151_snake-1,,czech,151_snake,ɦat,ɦ.a.t,ɦ a t,,Dunn2012,,false,^ ɦ . a . t $,default
catalan-151_snake-1,,catalan,151_snake,"seɾp, səɾ'pen",s.e.ɾ.p,s e ɾ p,,Dunn2012,,false,^ s . e . ɾ . p $,default
german-151_snake-1,,german,151_snake,'ʃlaŋə,ʃ.l.a.ŋ.ə,ʃ l a ŋ ə,,Dunn2012,,false,^ ʃ . l . a . ŋ . ə $,default
italian-151_snake-1,,italian,151_snake,'sɛrpe,s.ɛ.r.p.e,s ɛ r p e,,Dunn2012,,false,^ s . ɛ . r . p . e $,default
swedish-151_snake-1,,swedish,151_snake,ʊrm,ʊ.r.m,ʊ r m,,Dunn2012,,false,^ ʊ . r . m $,default
bretonst-151_snake-1,,bretonst,151_snake,'naɛr,n.aɛ.r,n a ɛ r,,Dunn2012,,false,^ n . aɛ . r $,default
danish-151_snake-1,,danish,151_snake,ˈslɑŋə,s.l.ɑ.ŋ.ə,s l ɑ ŋ ə,,Dunn2012,,false,^ s . l . ɑ . ŋ . ə $,default
dutchlist-151_snake-1,,dutchlist,151_snake,slɑŋ,s.l.ɑ.ŋ,s l ɑ ŋ,,Dunn2012,,false,^ s . l . ɑ . ŋ $,default
english-151_snake-1,,english,151_snake,sneɪk,s.n.eɪ.k,s n eɪ k,,Dunn2012,,false,^ s . n . eɪ . k $,default
french-151_snake-1,,french,151_snake,sɛʀpɑ̃,s.ɛ.ʀ.p.ɑ̃,s ɛ ʀ p ɑ̃,,Dunn2012,,false,^ s . ɛ . ʀ . p . ɑ̃ $,default
greekmod-151_snake-1,,greekmod,151_snake,ˈfiði,f.i.ð.i,f i ð i,,Dunn2012,,false,^ f . i . ð . i $,default
marathi-151_snake-1,,marathi,151_snake,sap,s.a.p,s a p,,Dunn2012,,false,^ s . a . p $,default
polish-151_snake-1,,polish,151_snake,vɔ̃ʒ,v.ɔ̃.ʒ,v ɔ̃ ʒ,,Dunn2012,,false,^ v . ɔ̃ . ʒ $,default
portuguesest-151_snake-1,,portuguesest,151_snake,ˈkɔβɾɐ,k.ɔ.β.ɾ.ɐ,k ɔ β ɾ ɐ,,Dunn2012,,false,^ k . ɔ . β . ɾ . ɐ $,default
russian-151_snake-1,,russian,151_snake,'zmʲeja,z.mʲ.e.j.a,z mʲ e j a,,Dunn2012,,false,^ z . mʲ . e . j . a $,default
bihari-151_snake-1,,bihari,151_snake,sãp,s.ã.p,s ã p,,Dunn2012,,false,^ s . ã . p $,default
oriya-151_snake-1,,oriya,151_snake,sapɔ,s.a.p.ɔ,s a p ɔ,,Dunn2012,,false,^ s . a . p . ɔ $,default
spanish-151_snake-1,,spanish,151_snake,seɾ'pjente,s.e.ɾ.p.j.e.n.t.e,s e ɾ p j e n t e,,Dunn2012,,false,^ s . e . ɾ . p . j . e . n . t . e $,default
portuguesest-151_snake-2,,portuguesest,151_snake,sɨɾˈpẽtɨ,s.ɨ.ɾ.p.ẽ.t.ɨ,s ɨ ɾ p ẽ t ɨ,,Dunn2012,,false,^ s . ɨ . ɾ . p . ẽ . t . ɨ $,default
armenianmod-152_snow-1,,armenianmod,152_snow,ʣɪ̯un,ʣ.ɪ̯u.n,dz ɪ̯u n,,Dunn2012,,false,^ ʣ . ɪ̯u . n $,default
czech-152_snow-1,,czech,152_snow,sniːx,s.n.iː.x,s n iː x,,Dunn2012,,false,^ s . n . iː . x $,default
catalan-152_snow-1,,catalan,152_snow,new,n.e.w,n e w,,Dunn2012,,false,^ n . e . w $,default
german-152_snow-1,,german,152_snow,ʃne:,ʃ.n.eː,ʃ n eː,,Dunn2012,,false,^ ʃ . n . eː $,default
italian-152_snow-1,,italian,152_snow,'neve,n.e.v.e,n e v e,,Dunn2012,,false,^ n . e . v . e $,default
swedish-152_snow-1,,swedish,152_snow,snøː,s.n.øː,s n øː,,Dunn2012,,false,^ s . n . øː $,default
dutchlist-152_snow-1,,dutchlist,152_snow,snew,s.n.e.w,s n e w,,Dunn2012,,false,^ s . n . e . w $,default
english-152_snow-1,,english,152_snow,snəʊ,s.n.əʊ,s n əʊ,,Dunn2012,,false,^ s . n . əʊ $,default
french-152_snow-1,,french,152_snow,nɛʒ,n.ɛ.ʒ,n ɛ ʒ,,Dunn2012,,false,^ n . ɛ . ʒ $,default
bretonst-152_snow-1,,bretonst,152_snow,ɛrx,ɛ.r.x,ɛ r x,,Dunn2012,,false,^ ɛ . r . x $,default
greekmod-152_snow-1,,greekmod,152_snow,ˈço̞ni,ç.o̞.n.i,ç o̞ n i,,Dunn2012,,false,^ ç . o̞ . n . i $,default
polish-152_snow-1,,polish,152_snow,ɕɲɛk,ɕ.ɲ.ɛ.k,ɕ ɲ ɛ k,,Dunn2012,,false,^ ɕ . ɲ . ɛ . k $,default
portuguesest-152_snow-1,,portuguesest,152_snow,ˈnɛvɨ,n.ɛ.v.ɨ,n ɛ v ɨ,,Dunn2012,,false,^ n . ɛ . v . ɨ $,default
russian-152_snow-1,,russian,152_snow,snʲeg,s.nʲ.e.g,s nʲ e g,,Dunn2012,,false,^ s . nʲ . e . g $,default
spanish-152_snow-1,,spanish,152_snow,'njeβe,n.j.e.β.e,n j e β e,,Dunn2012,,false,^ n . j . e . β . e $,default
danish-152_snow-1,,danish,152_snow,sne,s.n.e,s n e,,Dunn2012,,false,^ s . n . e $,default
urdu-152_snow-1,,urdu,152_snow,bəɾf,b.ə.ɾ.f,b ə ɾ f,,Dunn2012,,false,^ b . ə . ɾ . f $,default
bihari-152_snow-1,,bihari,152_snow,bərph khəsəb,b.ə.r.pʰ.-.kʰ.ə.s.ə.b,b ə r pʰ + kʰ ə s ə b,,Dunn2012,,false,^ b . ə . r . pʰ . - . kʰ . ə . s . ə . b $,default
oriya-152_snow-1,,oriya,152_snow,bɔrɔphɔ,b.ɔ.r.ɔ.pʰ.ɔ,b ɔ r ɔ pʰ ɔ,,Dunn2012,,false,^ b . ɔ . r . ɔ . pʰ . ɔ $,default
oriya-152_snow-2,,oriya,152_snow,tusarɔ,t.u.s.a.r.ɔ,t u s a r ɔ,,Dunn2012,,false,^ t . u . s . a . r . ɔ $,default
marathi-152_snow-1,,marathi,152_snow,'bəɾfə,b.ə.ɾ.f.ə,b ə ɾ f ə,,Dunn2012,,false,^ b . ə . ɾ . f . ə $,default
urdu-153_some-1,,urdu,153_some,kʊʧʰ,k.ʊ.ʧʰ,k ʊ tʃʰ,,Dunn2012,,false,^ k . ʊ . ʧʰ $,default
german-153_some-1,,german,153_some,'ɛtvas,ɛ.t.v.a.s,ɛ t v a s,,Dunn2012,,false,^ ɛ . t . v . a . s $,default
swedish-153_some-1,,swedish,153_some,ˈnoːˌgra,n.oː.g.r.a,n oː g r a,,Dunn2012,,false,^ n . oː . g . r . a $,default
danish-153_some-1,,danish,153_some,ˈnoən,n.oə.n,n oə n,,Dunn2012,,false,^ n . oə . n $,default
dutchlist-153_some-1,,dutchlist,153_some,'enəχ,e.n.ə.χ,e n ə χ,,Dunn2012,,false,^ e . n . ə . χ $,default
english-153_some-1,,english,153_some,sʌm,s.ʌ.m,s ʌ m,,Dunn2012,,false,^ s . ʌ . m $,default
french-153_some-1,,french,153_some,kɛlk,k.ɛ.l.k,k ɛ l k,,Dunn2012,,false,^ k . ɛ . l . k $,default
greekmod-153_some-1,,greekmod,153_some,ˌme̞riˈci,m.e̞.r.i.c.i,m e̞ r i c i,,Dunn2012,,false,^ m . e̞ . r . i . c . i $,default
marathi-153_some-1,,marathi,153_some,'kaɦi:,k.a.ɦ.iː,k a ɦ iː,,Dunn2012,,false,^ k . a . ɦ . iː $,default
russian-153_some-1,,russian,153_some,nʲe'mnogo,nʲ.e.m.n.o.g.o,nʲ e m n o g o,,Dunn2012,,false,^ nʲ . e . m . n . o . g . o $,default
bihari-153_some-1,,bihari,153_some,kichu,k.i.cʰ.u,k i cʰ u,,Dunn2012,,false,^ k . i . cʰ . u $,default
bihari-153_some-2,,bihari,153_some,kayo,k.ayo,k a j o,,Dunn2012,,false,^ k . ayo $,default
oriya-153_some-1,,oriya,153_some,kichi,k.i.cʰ.i,k i cʰ i,,Dunn2012,,false,^ k . i . cʰ . i $,default
polish-153_some-1,,polish,153_some,ˈkʲilka,kʲ.i.l.k.a,kʲ i l k a,,Dunn2012,,false,^ kʲ . i . l . k . a $,default
dutchlist-153_some-2,,dutchlist,153_some,'sɔməɣə,s.ɔ.m.ə.ɣ.ə,s ɔ m ə ɣ ə,,Dunn2012,,false,^ s . ɔ . m . ə . ɣ . ə $,default
armenianmod-153_some-1,,armenianmod,153_some,voˈɾoʃ,v.o.ɾ.o.ʃ,v o ɾ o ʃ,,Dunn2012,,false,^ v . o . ɾ . o . ʃ $,default
urdu-154_spit-1,,urdu,154_spit,t̪ʰuknə,t̪ʰ.u.k.n.ə,t̪ʰ u k n ə,,Dunn2012,,false,^ t̪ʰ . u . k . n . ə $,default
czech-154_spit-1,,czech,154_spit,plɪvat,p.l.ɪ.v.a.t,p l ɪ v a t,,Dunn2012,,false,^ p . l . ɪ . v . a . t $,default
bretonst-154_spit-1,,bretonst,154_spit,'tyfat,t.y.f.a.t,t y f a t,,Dunn2012,,false,^ t . y . f . a . t $,default
german-154_spit-1,,german,154_spit,'ʃpe‿iən,ʃ.p.eiə.n,ʃ p ei ə n,,Dunn2012,,false,^ ʃ . p . eiə . n $,default
italian-154_spit-1,,italian,154_spit,spu'tare,s.p.u.t.a.r.e,s p u t a r e,,Dunn2012,,false,^ s . p . u . t . a . r . e $,default
swedish-154_spit-1,,swedish,154_spit,'spɔta,s.p.ɔ.t.a,s p ɔ t a,,Dunn2012,,false,^ s . p . ɔ . t . a $,default
french-154_spit-1,,french,154_spit,kʀaʃe,k.ʀ.a.ʃ.e,k ʀ a ʃ e,,Dunn2012,,false,^ k . ʀ . a . ʃ . e $,default
greekmod-154_spit-1,,greekmod,154_spit,ˈftino̞,f.t.i.n.o̞,f t i n o̞,,Dunn2012,,false,^ f . t . i . n . o̞ $,default
marathi-154_spit-1,,marathi,154_spit,tʰunk'ɳe,tʰ.u.n.k.ɳ.e,tʰ u n k ɳ e,,Dunn2012,,false,^ tʰ . u . n . k . ɳ . e $,default
polish-154_spit-1,,polish,154_spit,ˈpluʨ,p.l.u.ʨ,p l u tɕ,,Dunn2012,,false,^ p . l . u . ʨ $,default
portuguesest-154_spit-1,,portuguesest,154_spit,kuʃˈpiɾ,k.u.ʃ.p.i.ɾ,k u ʃ p i ɾ,,Dunn2012,,false,^ k . u . ʃ . p . i . ɾ $,default
russian-154_spit-1,,russian,154_spit,plʲe'vatʲ,p.lʲ.e.v.a.tʲ,p lʲ e v a tʲ,,Dunn2012,,false,^ p . lʲ . e . v . a . tʲ $,default
spanish-154_spit-1,,spanish,154_spit,esku'piɾ,e.s.k.u.p.i.ɾ,e s k u p i ɾ,,Dunn2012,,false,^ e . s . k . u . p . i . ɾ $,default
danish-154_spit-1,,danish,154_spit,ˈsb̥ ød̥ʰə,s.b̥.-.ø.d̥ʰ.ə,s b̥/b + ø d̥ʰ/dʰ ə,,Dunn2012,,false,^ s . b̥ . - . ø . d̥ʰ . ə $,default
dutchlist-154_spit-1,,dutchlist,154_spit,'spywə(n),s.p.y.w.ə.n,s p y w ə n,,Dunn2012,,false,^ s . p . y . w . ə . n $,default
english-154_spit-1,,english,154_spit,spɪt,s.p.ɪ.t,s p ɪ t,,Dunn2012,,false,^ s . p . ɪ . t $,default
bihari-154_spit-1,,bihari,154_spit,thukəb,tʰ.u.k.ə.b,tʰ u k ə b,,Dunn2012,,false,^ tʰ . u . k . ə . b $,default
bretonst-154_spit-2,,bretonst,154_spit,'skɔpã,s.k.ɔ.p.ã,s k ɔ p ã,,Dunn2012,,false,^ s . k . ɔ . p . ã $,default
oriya-154_spit-1,,oriya,154_spit,chepɔ pɔkeiba,cʰ.e.p.ɔ.-.p.ɔ.k.ei.b.a,cʰ e p ɔ + p ɔ k ei b a,,Dunn2012,,false,^ cʰ . e . p . ɔ . - . p . ɔ . k . ei . b . a $,default
